"title_id","author_id","title","volumes","publisher_location","publisher_name","publication_year"
10886,126,"Farthings: The Story of a Stray and a Waif",1,"London","Wells, Gardner, Darton",1892
10887,126,"The Man with the Pan-pipes and Other Stories",1,"London","S. P. C. K.",1892
10888,126,"The Girls and I: A Veracious History",1,"London","Macmillan",1892
10889,126,"The Next-Door House",1,"Edinburgh","W. & R. Chambers",1893
10890,126,"Blanche",1,"Edinburgh","W. & R. Chambers",1893
10891,126,"My New Home",1,"London","Macmillan",1894
10892,126,"Olivia: A Story for Girls",1,"Edinburgh","W. & R. Chambers",1894
10893,126,"Sheila's Mystery",1,"London","Macmillan",1895
10894,126,"The Carved Lions",1,"London","Macmillan",1895
10895,126,"Uncanny Tales",1,"London","Hutchinson",1896
10896,126,"White Turrents",1,"Edinburgh","W. & R. Chambers",1895
10897,126,"The Oriel Window",1,"London","Macmillan",1896
10898,126,"Miss Mouse and her Boys",1,"London","Macmillan",1897
10899,126,"Meg Langholme: or, The Day after To-morrow",1,"Edinburgh","W. & R. Chambers",1897
10900,126,"Philippa",1,"Edinburgh","W. & R. Chambers",1897
10901,126,"The Laurel Walk",1,"London","William Isbister",1898
10902,126,"The Grim House",1,"London","James Nisbet",1899
10903,126,"This and That: A Tale of Two Tinies",1,"London","Macmillan",1899
10904,126,"The Woodpigeons and Mary",1,"London","Macmillan",1901
10905,651,"The Good Old Days: or, Christmas under Queen Elizabeth",1,"London","Marcus Ward",1876
10906,651,"Mimi: A Story of Peasant Life in Normandy",1,"London","S. P. C. K.",1879
10907,651,"Master Trim's Charge",1,"London","Marcus Ward",1879
10908,651,"How They were Caught in a Trap: A Tale of France in 1802",1,"London","Marcus Ward",1880
10909,651,"The Belfry of St. Jude: A Story",1,"London","S. P. C. K.",1880
10910,651,"The White Chapel: A Story",1,"London","S. P. C. K.",1881
10911,651,"Overtaken by the Tide: or, Holidays at Old Port. A Story",1,"London","Sunday School Institute",1881
10912,651,"Vanda: A Story",1,"London","S. P. C. K.",1881
10913,651,"Isabeau's Hero: A Story of the Revolt of the Cevennes",1,"London","S. P. C. K.",1882
10914,651,"Adé, a Story of German Life",1,"London","S. P. C. K.",1882
10915,651,"Lia: A Tale of Nuremberg",1,"London","S. P. C. K.",1883
10916,651,"The Fate of Castle Löwengard: A Story of the Days of Luther",1,"london","Suttaby and Co.",1884
10917,651,"An Out-of-the-way Place: A Story",1,"london","Suttaby and Co.",1884
10918,651,"The Prisoner's Daughter: A Story of 1758",1,"London","S. P. C. K.",1884
10919,651,"Miss Fenwick's Failures: or, Peggy Pepper-Pot",1,"London","Blackie",1885
10920,651,"The Last Hope",1,"London","S. P. C. K.",1885
10921,651,"Jesse Dearlove: A Story",1,"London","S. P. C. K.",1885
10922,651,"A Little Place",1,"London","S. P. C. K.",1885
10923,651,"The Unwelcome Guest: A Story for Girls",1,"London","Griffith and Farran",1886
10924,651,"Ursula's Fortune: A Story",1,"London","S. P. C. K.",1886
10925,651,"For Half a Crown: A Story",1,"London","National Society's Depository",1887
10926,651,"The Goldmakers",1,"London","S. P. C. K.",1887
10927,651,"In his Grasp",1,"London","W. H. Allen",1887
10928,651,"Carried Off: A Story of Pirate Times",1,"London","National Society's Depository",1888
10929,651,"An Idle Farthing: A Story",1,"London","S. P. C. K.",1888
10930,651,"Daisy's King",1,"London","Walter Smith",1888
10931,651,"Edgar's Wife: A Story",1,"London","S. P. C. K.",1889
10932,651,"Cast Ashore",1,"London","National Society's Depository",1890
10933,651,"The Vicar's Trio: A Story",1,"London","National Society's Depository",1890
10934,651,"The Silver Mine: An Underground Story",1,"London","National Society's Depository",1891
10935,651,"Virginie's Husband: A Novel",1,"London","A. D. Innes",1892
10936,651,"A Small Legacy: A Story for Children",1,"London","National Society's Depository",1892
10937,651,"A Brave Fight and Other Stories",1,"London","James Nisbet",1892
10938,651,"Out of Reach",1,"Edinburgh","W. & R. Chambers",1893
10939,651,"Through the Flood",1,"Edinburgh","W. & R. Chambers",1892
10940,651,"A Nest of Royalists",1,"London","National Society's Depository",1892
10941,651,"Claudea's Island",1,"London","Sampson Low",1893
10942,651,"Inscrutable",1,"London","Bliss, Sands, and Foster",1894
10943,651,"Arrested: A Novel",1,"London","F. V. White",1896
10944,651,"Harum Scarum: A Poor Relation",1,"London","Jarrold and Son",1896
10945,651,"The Footsteps of Fortune",1,"London","James Nisbet",1896
10946,651,"Tangled Threads",1,"London","Partridge",1897
10947,651,"The Strength of Two: A Novel",1,"London","F. V. White",1898
10948,651,"By Reeds and Rushes: A Story",1,"London","Oliphant",1898
10949,651,"The Knights of Rosemullion",1,"London","National Society's Depository",1898
10950,651,"Sent to Coventry",1,"London","John Long",1898
10951,651,"In the Dark",1,"London","John Long",1899
10952,651,"Christalla: An Unknown Quantity",1,"London","Methuen",1900
10953,651,"The Strength of Straw",1,"London","John Long",1900
10954,2788,"Seething Days: A Romance of Tudor Times",1,"London","A. D. Innes",1894
10955,342,"The Chorister: A Tale of King's College Chapel in the Civil Wars",1,"London","J. T. Hayes",1854
10956,342,"The Path of the Just: Tales of Holy Men and Children",1,"London","Joseph Masters",1857
10957,342,"In Exitu Israel: An Historical Novel",2,"London","Macmillan",1870
10958,342,"Little Tu'penny",1,"London","Ward and Downey",1887
10959,342,"Jacqetta and Other Stories",1,"London","Methuen",1890
10960,342,"Grettir the Outlaw: A Story of Iceland",1,"London","Blackie",1890
10961,342,"My Prague Pig and Other Stories for Children",1,"London","Skeffington",1890
10962,342,"Margery of Quether and Other Stories",1,"London","Methuen",1891
10963,342,"Through all the Changing Scenes of Life",1,"London","S. P. C. K.",1892
10964,342,"The Icelander's Sword: or, The Story of Oraefa-dal",1,"London","Methuen",1893
10965,342,"Noémi: A Story of Rock-dwellers",1,"London","Methuen",1895
10966,342,"The Broom-Squire",1,"London","Methuen",1896
10967,342,"Dartmoor Idylls",1,"London","Methuen",1896
10968,342,"Bladys of the Stewponey",1,"London","Methuen",1897
10969,342,"Perpetua: A Story of Nimes in A.D. 213",1,"London","William Isbister",1897
10970,342,"Guavas the Tinner",1,"London","Methuen",1897
10971,342,"Domitia",1,"London","Methuen",1898
10972,342,"Pabo the Priest",1,"London","Methuen",1899
10973,342,"Furze Bloom: Tales of the Western Moors",1,"London","Methuen",1899
10974,342,"The Crock of Gold",1,"London","Methuen",1899
10975,342,"In a Quiet Village",1,"London","William Isbister",1900
10976,342,"Winefred: A Story of the Chalk Cliffs",1,"London","Methuen",1900
10977,342,"The Frobishers: A Story of the Staffordshire Potteries",1,"London","Methuen",1901
10978,342,"Royal Georgie",1,"London","Methuen",1901
10979,342,"Miss Quillet",1,"London","Methuen",1902
10980,468,"The House of Cobwebs and Other Stories",1,"London","Archibald Constable",1906
10981,2640,"A Crime of the Under-Seas",1,"London","Ward, Lock",1905
10982,2350,"The Mate of the Vancouver",1,"London","Lawrence and Bullen",1892
10983,2350,"King Billy of Ballarat and Other Stories",1,"London","Lawrence and Bullen",1892
10984,2350,"The Reputation of George Saxon and Other Stories",1,"London","Cassell",1892
10985,2350,"Red Earth",1,"London","Lawrence and Bullen",1894
10986,2350,"The Purification of Dolores and Other Stories",1,"London","Osgood, McIlvaine",1894
10987,2350,"The Degradation of Geoffrey Alwith",1,"London","Downey",1895
10988,2350,"The Master of the Silver Sea",1,"London","Ward and Downey",1895
10989,2350,"A Question of Instinct: An Analytical Study",1,"London","Henry",1895
10990,2350,"The Adventures of a Ship's Doctor",1,"London","Downey",1895
10991,2350,"The Courage of Pauline: A Novel",1,"London","F. V. White",1896
10992,2350,"The Earth-Mother",1,"London","Downey",1896
10993,2350,"The Circassian",1,"London","Downey",1896
10994,2350,"The Great Jester: Being Some Jest of Fate",1,"London","Hutchinson",1897
10995,2350,"The Adventure of the Broad Arrow: An Australian Romance",1,"London","Hutchinson",1897
10996,2350,"Maurice Quain: A Novel",1,"London","Hutchinson",1897
10997,2350,"Strong Men and True",1,"London","Downey",1897
10998,2350,"The Keeper of the Waters and Other Stories",1,"London","Skeffington",1898
10999,2350,"A Sea Comedy",1,"London","John Milne",1899
11000,2350,"The Colossus: A Story of To-day",1,"London","Edward Arnold",1899
11001,2350,"A Son of Empire: A Novel",1,"London","Hutchinson",1899
11002,2350,"The Plunderers: A Romance",1,"London","Methuen",1900
11003,2350,"The Descent of the Duchess",1,"London","Sands",1900
11004,2350,"The Shadow of Allah",1,"London","John Long",1900
11005,2350,"Lord Linlithgow: A Novel",1,"London","Edward Arnold",1900
11006,2350,"Immortal Youth: A Novel",1,"London","Hutchinson",1902
11007,2350,"The Way of a Man: A Romance",1,"London","Hutchinson",1902
11008,2789,"The Coastguard's Secret",1,"London","Swan Sonnenschein",1886
11009,2789,"The Green Carnation",1,"London","William Heinemann",1894
11010,2789,"An Imaginative Man",1,"London","William Heinemann",1895
11011,2789,"The Folly of Eustace and Other Stories",1,"London","William Heinemann",1896
11012,2789,"Flames: A London Phantasy",1,"London","William Heinemann",1897
11013,2789,"Byeways",1,"London","Methuen",1898
11014,2789,"The Londoners: An Absurdity",1,"London","William Heinemann",1898
11015,2789,"The Slave: A Romance",1,"London","William Heinemann",1899
11016,2789,"Tongues of Conscience",1,"London","Methuen",1900
11017,2789,"The Prophet of Berkeley Square: A Tragic Extravaganza",1,"London","Methuen",1901
11018,2789,"Felix: Three Years in a Life",1,"London","Methuen",1902
11019,1657,"The End of a Life",1,"Bristol","Arrowsmith",1891
11020,1657,"Folly and Fresh Air",1,"London","Trischler",1891
11021,1657,"A Tiger's Cub",1,"Bristol","Arrowsmith",1892
11022,1657,"Summer Clouds and Other Stories",1,"London","Raphael Tuck and Sons",1893
11023,1657,"In Sugar-Cane Land",1,"London","McClure and Co.",1894
11024,1657,"A Deal with the Devil",1,"London","Bliss, Sands, and Foster",1895
11025,1657,"My Laughing Philosopher",1,"London","A. D. Innes",1896
11026,1657,"Down Dartmoor Way",1,"London","Osgood, McIlvaine",1896
11027,1657,"Lying Prophets: A Novel",1,"London","A. D. Innes",1897
11028,1657,"Children of the Mist",1,"London","A. D. Innes",1898
11029,1657,"Loup-Garou!",1,"London","Sands",1899
11030,1657,"The Human Boy",1,"London","Methuen",1899
11031,1657,"Sons of the Morning",1,"London","Methuen",1900
11032,1657,"The Good Red Earth",1,"Bristol","Arrowsmith",1901
11033,1657,"The Striking Hours",1,"London","Methuen",1901
11034,1657,"Fancy Free",1,"London","Methuen",1901
11035,1657,"The River",1,"London","Methuen",1902
11036,1657,"The Transit of the Red Dragon and Other Tales",1,"Bristol","Arrowsmith",1903
11037,1690,"In Kings' Byways: Short Stories",1,"London","Smith, Elder",1902
11038,2790,"A Strange Solution",1,"London","Chapman and Hall",1896
11039,2790,"When the Birds begin to Sing: A Novel",1,"London","C. Arthur Pearson",1897
11040,2790,"Meresia",1,"London","Hurst and Blackett",1898
11041,2790,"The Star Child",1,"London","Hurst and Blackett",1898
11042,2790,"The Great House of Castleton, and Patricia",1,"London","C. Arthur Pearson",1898
11043,2790,"The Beautiful Mrs. Leach",1,"London","Ward, Lock",1900
11044,2790,"Beautiful Mamma and Other Stories",1,"London","George Newnes",1901
11045,2790,"A Social Pretender",1,"London","John Long",1901
11046,2790,"A Child at the Helm",1,"London","George Newnes",1902
11047,2790,"The Zionists",1,"London","Hutchinson",1902
11048,2790,"On the Down Grade",1,"London","Chapman and Hall",1896
11049,2791,"Baron Verdigris: A Romance of the Reversed Direction",1,"London","Henry",1894
11050,2791,"A Tragedy in Grey: A Novel",1,"London","Skeffington",1895
11051,2791,"The XIth Commandment",1,"London","William Heinemann",1896
11052,2791,"A Man of the Moors",1,"London","Kegan Paul",1897
11053,2791,"Ricroft of Withens",1,"London","T. Fisher Unwin",1898
11054,2791,"Shameless Wayne: A Romance of the Last Feud of Wayne and Ratcliffe",1,"London","T. Fisher Unwin",1900
11055,2791,"Mistress Barbara Cunliffe",1,"London","T. Fisher Unwin",1901
11056,2791,"Willowdene Will: A Romance",1,"London","C. Arthur Pearson",1901
11057,2791,"Under the White Cockade",1,"London","Cassell",1902
11058,2791,"An Episode in Arcady",1,"London","C. Arthur Pearson",1898
11059,2732,"The Sirdar's Sabre: Being for the most part the Adventures of Sirdar Bahadur Mohammed Khan",1,"London","F. V. White",1905
11060,2337,"Donovan Pasha and Some People of Egypt",1,"London","William Heinemann",1902
11061,1623,"McTodd",1,"London","Macmillan",1903
11062,2686,"A Prince of Good Fellows",1,"London","Chatto and Windus",1902
11063,768,"The Dream",1,"London","Chatto and Windus",1893
11064,1648,"The Wooing of Monica",1,"London","John Long",1901
11065,2792,"Zeph and Other Stories",1,"London","J. P. Fuller",1880
11066,2792,"Stories in Black and White",1,"London","J. P. Fuller",1885
11067,2792,"Rogues and Vagabonds",1,"London","Chatto and Windus",1885
11068,2792,"The Ring o' Bells",1,"London","Chatto and Windus",1886
11069,2792,"Mary Jane's Memoirs: Compiled from her Original MS",1,"London","Chatto and Windus",1887
11070,2792,"Mary Jane Married: Tales of a Village Inn",1,"London","Chatto and Windus",1888
11071,2792,"Tales of To-day",1,"London","Chatto and Windus",1889
11072,2792,"The Case of George Candlemas",1,"London","Chatto and Windus",1890
11073,2792,"Dramas of Life",1,"London","Chatto and Windus",1890
11074,2792,"Tinkletop's Crime",1,"London","Chatto and Windus",1891
11075,2792,"My Two Wives and Other Stories",1,"London","Chatto and Windus",1894
11076,2792,"Memoirs of a Landlady",1,"London","Chatto and Windus",1894
11077,2792,"Scenes from the Snow",1,"London","Chatto and Windus",1895
11078,2792,"As it was in the Beginning: Life Stories of To-day",1,"London","F. V. White",1896
11079,2792,"The Ten Commandments",1,"London","Chatto and Windus",1896
11080,2792,"Dorcas Dene, Detective: Her Adventures",1,"London","F. V. White",1897
11081,2792,"Dorcas Dene, Detective: Her Adventures. Second Series",1,"London","F. V. White",1898
11082,2792,"Once upon a Christmas Time",1,"London","Chatto and Windus",1898
11083,2792,"The Small-Part Lady and Other Stories",1,"London","Chatto and Windus",1900
11084,2792,"In London's Heart",1,"London","Chatto and Windus",1900
11085,2792,"A Blind Marriage and Other Stories",1,"London","Chatto and Windus",1901
11086,2793,"A Way in the Wilderness",1,"London","Partridge",1892
11087,2793,"For the Sake o' the Siller: A Fifeshire Story of Forty Years Ago",1,"London","Oliphant",1893
11088,2793,"Through Love to Repentance",1,"London","Oliphant",1894
11089,2793,"A Late Awakening",1,"London","Ward, Lock",1895
11090,2793,"Life's Blindfold Game",1,"London","Oliphant",1895
11091,2793,"A Neglected Privilege: The Story of a Modern Woman",1,"London","Ward, Lock",1896
11092,2794,"The Silent Shore: A Romance",1,"London","John Maxwell",1886
11093,2794,"His Own Enemy: The Story of a Man of the World",1,"London","Swan Sonnenschein",1887
11094,2794,"The Desert Ship: A Story of Adventure",1,"London","Hutchinson",1893
11095,2794,"The Hispaniola Plate. 1683-1893",1,"London","Cassell",1895
11096,2794,"A Gentleman Adventurer: A Story of Panama, 1698",1,"London","Andrew Melrose",1895
11097,2794,"Denounced: A Romance of Love and Sorrow",1,"London","Methuen",1896
11098,2794,"In the Day of Adversity: A Romance",1,"London","Methuen",1896
11099,2794,"The Clash of Arms: A Romance",1,"London","Methuen",1897
11100,2794,"Across the Salt Seas: A Romance of War and Adventure",1,"London","Methuen",1898
11101,2794,"The Scourge of God: A Romance of Religious Persecution",1,"London","James Clarke",1898
11102,2794,"Fortune's my Foe",1,"London","C. Arthur Pearson",1899
11103,2794,"A Bitter Heritage: A Modern Romance",1,"London","Cassell",1899
11104,2794,"Servants of Sin: A Romance",1,"London","Methuen",1900
11105,2794,"The Seafarers",1,"London","C. Arthur Pearson",1900
11106,2794,"The Year One: A Page of the French Revolution",1,"London","Methuen",1901
11107,2794,"A Vanished Rival: A Story of To-day",1,"London","Cassell",1901
11108,2795,"The White Blind: A Realistic and Sensational Story",1,"Bristol","Arrowsmith",1889
11109,2796,"The Haunted Church",1,"London","Spencer Blackett",1889
11110,2797,"Ethel Grey",1,"London","Ward, Lock",1875
11111,228,"Victor or Victim: or, The Mine of Darley Dale. A Tale",1,"London","F. V. White",1883
